Index,Class,Trinket,Map,Game ID,Kills,Coins,Completed,Lifetime
448,Artillery,Lava Cake,Polaris,14,0,0,0,0
449,Evincer,Echo Bolt,Polaris,14,0,0,0,0
450,Dancer,Vigor Flask,Dustworks,15,0,12,1,939
451,Titan,Vigor Flask,Dustworks,15,2,16,1,1571
452,Evincer,Echo Bolt,Dustworks,15,0,6,1,959
453,Evincer,Echo Bolt,Dustworks,15,3,15,1,1563
454,Dancer,Vigor Flask,Dustworks,15,0,2,1,204
455,Evincer,Echo Bolt,Dustworks,15,0,5,1,580
456,Hexblade,Spring Plume,Dustworks,15,2,28,1,1292
457,Chronomancer,Vigor Flask,Dustworks,15,0,2,1,614
458,Chronomancer,Bandage,Dustworks,15,9,90,1,3567
459,Evincer,Echo Bolt,Dustworks,15,1,12,1,1186
460,Evincer,Echo Bolt,Dustworks,15,0,2,1,180
461,Chronomancer,Vigor Flask,Dustworks,15,0,4,1,526
462,Evincer,Echo Bolt,Dustworks,15,1,17,1,672
463,Hexblade,Spring Plume,Dustworks,15,0,10,1,439
464,Chronomancer,Vigor Flask,Dustworks,15,0,4,1,421
465,Evincer,Echo Bolt,Dustworks,15,1,1,1,452
466,Evincer,Echo Bolt,Dustworks,15,1,14,1,902
467,Hexblade,Spring Plume,Dustworks,15,0,8,1,274
468,Chronomancer,Vigor Flask,Dustworks,15,0,4,1,456
469,Evincer,Echo Bolt,Dustworks,15,3,33,1,1297
470,Hexblade,Spring Plume,Dustworks,15,0,10,1,561
471,Chronomancer,Vigor Flask,Dustworks,15,0,8,1,733
472,Evincer,Echo Bolt,Dustworks,15,0,0,1,329
473,Hexblade,Spring Plume,Dustworks,15,0,4,1,377
474,Evincer,Echo Bolt,Dustworks,15,1,2,1,504
475,Chronomancer,Vigor Flask,Dustworks,15,1,20,1,962
476,Hexblade,Spring Plume,Dustworks,15,0,3,1,546
477,Evincer,Echo Bolt,Dustworks,15,0,20,1,1257
478,Evincer,Echo Bolt,Dustworks,15,0,43,1,665
479,Vampire,Bandage,Dustworks,15,2,17,1,456
480,Hexblade,Spring Plume,Dustworks,15,3,77,1,2032
481,Chronomancer,Vigor Flask,Dustworks,15,0,32,1,513
482,Evincer,Echo Bolt,Dustworks,15,0,9,1,716
483,Vampire,Bandage,Dustworks,15,6,74,1,1379
484,Evincer,Echo Bolt,Dustworks,15,0,4,1,284
485,Chronomancer,Vigor Flask,Dustworks,15,0,2,1,493
486,Evincer,Echo Bolt,Dustworks,15,0,15,1,352
487,Evincer,Echo Bolt,Dustworks,15,1,0,1,364
488,Chronomancer,Vigor Flask,Dustworks,15,1,3,1,1080
489,Evincer,Echo Bolt,Dustworks,15,0,16,1,456
490,Evincer,Echo Bolt,Dustworks,15,3,94,1,1017
491,Hexblade,Risk-It Biscuit,Dustworks,15,0,17,1,476
492,Evincer,Echo Bolt,Dustworks,15,0,31,1,396
493,Hexblade,Spring Plume,Dustworks,15,1,58,0,0
494,Battlesmith,Risk-It Biscuit,Dustworks,15,0,0,0,0
495,Evincer,Echo Bolt,Dustworks,15,0,2,0,0
496,Chronomancer,Vigor Flask,Dustworks,15,0,0,0,0
497,Evincer,Echo Bolt,Dustworks,15,0,0,0,0
498,Evincer,Echo Bolt,Sunken,16,1,4,1,637
499,Vampire,Smoke Screen,Sunken,16,0,4,1,447
500,Hexblade,Vigor Flask,Sunken,16,1,2,1,650
501,Cloudbreaker,Hedge Seed,Sunken,16,2,10,1,1225
502,Titan,Risk-It Biscuit,Sunken,16,1,4,1,782
503,Vampire,Smoke Screen,Sunken,16,2,19,1,1487
504,Hexblade,Vigor Flask,Sunken,16,0,0,1,546
505,Evincer,Echo Bolt,Sunken,16,0,0,1,510
506,Titan,Risk-It Biscuit,Sunken,16,2,31,1,1391
507,Hexblade,Vigor Flask,Sunken,16,0,0,1,894
508,Cloudbreaker,Hedge Seed,Sunken,16,1,4,1,712
509,Evincer,Echo Bolt,Sunken,16,0,0,1,638
510,Vampire,Smoke Screen,Sunken,16,2,16,1,1328
511,Cloudbreaker,Hedge Seed,Sunken,16,8,42,1,2771
512,Evincer,Echo Bolt,Sunken,16,0,2,1,598
513,Hexblade,Vigor Flask,Sunken,16,0,2,1,403
514,Titan,Risk-It Biscuit,Sunken,16,2,38,1,2392
515,Hexblade,Vigor Flask,Sunken,16,0,2,1,573
516,Evincer,Echo Bolt,Sunken,16,0,3,1,475
517,Evincer,Echo Bolt,Sunken,16,0,4,1,321
518,Hexblade,Vigor Flask,Sunken,16,0,0,1,669
519,Vampire,Smoke Screen,Sunken,16,0,0,1,203
520,Vampire,Smoke Screen,Sunken,16,0,1,1,828
521,Evincer,Echo Bolt,Sunken,16,0,0,1,159
522,Evincer,Echo Bolt,Sunken,16,4,53,1,1723
523,Evincer,Vigor Flask,Sunken,16,0,0,1,378
524,Vampire,Smoke Screen,Sunken,16,1,5,1,437
525,Ranger,Hedge Seed,Sunken,16,0,2,1,221
526,Evincer,Vigor Flask,Sunken,16,0,1,1,466
527,Titan,Risk-It Biscuit,Sunken,16,1,17,1,613
528,Ranger,Hedge Seed,Sunken,16,1,15,1,2098
529,Vampire,Smoke Screen,Sunken,16,7,93,1,2548
530,Evincer,Vigor Flask,Sunken,16,0,0,1,410
531,Titan,Risk-It Biscuit,Sunken,16,2,29,1,719
532,Evincer,Echo Bolt,Sunken,16,0,5,1,471
533,Evincer,Vigor Flask,Sunken,16,0,0,1,234
534,Evincer,Vigor Flask,Sunken,16,0,2,1,230
535,Titan,Risk-It Biscuit,Sunken,16,1,2,1,467
536,Evincer,Echo Bolt,Sunken,16,0,11,1,320
537,Evincer,Vigor Flask,Sunken,16,0,0,1,839
538,Evincer,Echo Bolt,Sunken,16,0,2,1,477
539,Titan,Risk-It Biscuit,Sunken,16,1,6,1,762
540,Ranger,Hedge Seed,Sunken,16,4,63,1,982
541,Evincer,Echo Bolt,Sunken,16,0,8,1,408
542,Evincer,Vigor Flask,Sunken,16,0,6,1,215
543,Evincer,Vigor Flask,Sunken,16,1,3,1,747
544,Titan,Risk-It Biscuit,Sunken,16,1,26,1,793
545,Vampire,Smoke Screen,Sunken,16,0,2,1,256
546,Evincer,Echo Bolt,Sunken,16,2,46,1,1027
547,Vampire,Smoke Screen,Sunken,16,0,6,1,215
548,Ranger,Hedge Seed,Sunken,16,3,61,0,0
549,Vampire,Smoke Screen,Sunken,16,0,8,1,616
550,Evincer,Vigor Flask,Sunken,16,0,1,1,299
551,Titan,Risk-It Biscuit,Sunken,16,1,31,1,740
552,Evincer,Vigor Flask,Sunken,16,0,8,0,0
553,Evincer,Echo Bolt,Sunken,16,1,9,1,451
554,Vampire,Smoke Screen,Sunken,16,1,1,0,0
555,Evincer,Echo Bolt,Sunken,16,0,1,0,0
556,Evincer,Echo Bolt,Scald,17,1,30,1,1649
557,Titan,Echo Bolt,Scald,17,4,48,1,2351
558,Evincer,Vigor Flask,Scald,17,0,4,1,867
559,Alchemist,Nox Bomb,Scald,17,0,2,1,240
560,Evincer,Echo Bolt,Scald,17,0,2,1,307
561,Alchemist,Nox Bomb,Scald,17,2,15,1,1262
562,Evincer,Echo Bolt,Scald,17,0,6,1,406
563,Evincer,Vigor Flask,Scald,17,0,4,1,472
564,Evincer,Echo Bolt,Scald,17,0,19,1,1137
565,Evincer,Vigor Flask,Scald,17,1,9,1,705
566,Evincer,Echo Bolt,Scald,17,1,4,1,410
567,Alchemist,Nox Bomb,Scald,17,3,106,1,3761
568,Evincer,Echo Bolt,Scald,17,1,16,1,898
569,Evincer,Vigor Flask,Scald,17,1,8,1,800
570,Hexblade,Hedge Seed,Scald,17,0,2,1,329
571,Evincer,Echo Bolt,Scald,17,0,24,1,943
572,Spectre,Hedge Seed,Scald,17,0,2,1,453
573,Evincer,Vigor Flask,Scald,17,2,12,1,444
574,Evincer,Echo Bolt,Scald,17,0,7,1,646
575,Evincer,Hedge Seed,Scald,17,4,100,1,3237
576,Evincer,Echo Bolt,Scald,17,0,0,1,165
577,Evincer,Vigor Flask,Scald,17,0,2,1,160
578,Evincer,Echo Bolt,Scald,17,1,18,1,767
579,Evincer,Vigor Flask,Scald,17,0,19,1,1926
580,Evincer,Echo Bolt,Scald,17,2,58,1,2153
581,Evincer,Echo Bolt,Scald,17,1,20,1,1448
582,Alchemist,Nox Bomb,Scald,17,2,55,0,0
583,Evincer,Vigor Flask,Scald,17,0,15,0,0
584,Evincer,Echo Bolt,Scald,17,0,10,0,0
585,Evincer,Echo Bolt,Scald,17,0,7,0,0
586,Chronomancer,Bandage,Scald,17,0,0,0,0
587,Evincer,Vigor Flask,Polaris,18,0,2,1,583
588,Evincer,Echo Bolt,Polaris,18,0,2,1,254
589,Stargazer,Echo Bolt,Polaris,18,5,16,1,1470
590,Evincer,Echo Bolt,Polaris,18,1,8,1,951
591,Evincer,Echo Bolt,Polaris,18,0,0,1,206
592,Frost Knight,Flame Trap,Polaris,18,3,24,1,1412
593,Evincer,Echo Bolt,Polaris,18,0,0,1,398
594,Evincer,Vigor Flask,Polaris,18,0,0,1,285
595,Evincer,Vigor Flask,Polaris,18,0,0,1,423
596,Evincer,Echo Bolt,Polaris,18,0,2,1,290
597,Evincer,Echo Bolt,Polaris,18,0,4,1,527
598,Evincer,Echo Bolt,Polaris,18,2,15,1,675
599,Evincer,Vigor Flask,Polaris,18,0,3,1,573
600,Artillery,Hedge Seed,Polaris,18,0,7,1,808
601,Frost Knight,Flame Trap,Polaris,18,3,10,1,611
602,Evincer,Echo Bolt,Polaris,18,2,30,1,1087
603,Evincer,Vigor Flask,Polaris,18,0,0,1,299
604,Griefer,Hedge Seed,Polaris,18,0,2,1,445
605,Battlesmith,Lava Cake,Polaris,18,1,10,1,579
606,Frost Knight,Flame Trap,Polaris,18,3,28,1,1216
607,Evincer,Vigor Flask,Polaris,18,0,1,1,461
608,Griefer,Hedge Seed,Polaris,18,1,10,1,610
609,Spectre,Flame Trap,Polaris,18,0,6,1,530
610,Evincer,Vigor Flask,Polaris,18,0,2,1,539
611,Evincer,Echo Bolt,Polaris,18,3,19,1,807
612,Griefer,Hedge Seed,Polaris,18,2,12,1,733
613,Ranger,Vigor Flask,Polaris,18,1,3,1,468
614,Evincer,Vigor Flask,Polaris,18,0,6,1,308
615,Frost Knight,Flame Trap,Polaris,18,2,46,1,1598
616,Evincer,Echo Bolt,Polaris,18,1,26,1,1403
617,Evincer,Risk-It Biscuit,Polaris,18,2,18,1,1570
618,Griefer,Hedge Seed,Polaris,18,0,2,1,236
619,Griefer,Hedge Seed,Polaris,18,0,2,1,674
620,Evincer,Bandage,Polaris,18,0,0,1,211
621,Evincer,Bandage,Polaris,18,1,9,1,589
622,Griefer,Hedge Seed,Polaris,18,3,34,1,1048
623,Frost Knight,Flame Trap,Polaris,18,0,17,1,578
624,Evincer,Echo Bolt,Polaris,18,2,32,1,1770
625,Evincer,Bandage,Polaris,18,0,0,1,308
626,Griefer,Smoke Screen,Polaris,18,1,53,1,1151
627,Frost Knight,Flame Trap,Polaris,18,1,9,1,364
628,Griefer,Hedge Seed,Polaris,18,2,27,1,1270
629,Frost Knight,Flame Trap,Polaris,18,0,2,1,194
630,Evincer,Bandage,Polaris,18,0,2,1,1080
631,Frost Knight,Flame Trap,Polaris,18,2,67,1,1249
632,Battlesmith,Vigor Flask,Polaris,18,2,19,1,1563
633,Evincer,Echo Bolt,Polaris,18,0,0,1,245
634,Griefer,Hedge Seed,Polaris,18,0,2,1,282
635,Evincer,Echo Bolt,Polaris,18,4,86,0,0
636,Evincer,Bandage,Polaris,18,0,2,1,181
637,Griefer,Hedge Seed,Polaris,18,1,23,1,1064
638,Frost Knight,Flame Trap,Polaris,18,3,25,1,1173
639,Evincer,Bandage,Polaris,18,0,2,1,356
640,Evincer,Bandage,Polaris,18,0,6,1,446
641,Skirmisher,Accelerator,Polaris,18,0,0,1,387
642,Evincer,Bandage,Polaris,18,0,6,0,0
643,Griefer,Hedge Seed,Polaris,18,0,0,0,0
644,Skirmisher,Accelerator,Polaris,18,0,0,0,0
645,Frost Knight,Flame Trap,Polaris,18,0,0,0,0
646,Skirmisher,Accelerator,Fissure,19,5,21,1,1880
647,Evincer,Bandage,Fissure,19,0,0,1,416
648,Griefer,Hedge Seed,Fissure,19,0,2,1,1829
649,Evincer,Echo Bolt,Fissure,19,0,22,1,1371
650,Champion,Lava Cake,Fissure,19,0,12,1,1096
651,Evincer,Bandage,Fissure,19,0,0,1,400
652,Evincer,Bandage,Fissure,19,0,0,1,250
653,Evincer,Bandage,Fissure,19,1,12,1,546
654,Evincer,Echo Bolt,Fissure,19,0,6,1,472
655,Champion,Lava Cake,Fissure,19,3,32,1,1195
656,Griefer,Hedge Seed,Fissure,19,3,27,1,1531
657,Skirmisher,Accelerator,Fissure,19,0,5,1,365
658,Evincer,Bandage,Fissure,19,0,0,1,251
659,Evincer,Echo Bolt,Fissure,19,1,67,1,2145
660,Evincer,Bandage,Fissure,19,1,12,1,875
661,Skirmisher,Accelerator,Fissure,19,0,9,1,741
662,Champion,Lava Cake,Fissure,19,0,10,1,597
663,Spectre,Smoke Screen,Fissure,19,3,42,1,1689
664,Evincer,Bandage,Fissure,19,0,6,1,1151
665,Champion,Lava Cake,Fissure,19,1,64,1,2091
666,Griefer,Hedge Seed,Fissure,19,1,43,1,1638
667,Evincer,Echo Bolt,Fissure,19,0,2,1,455
668,Evincer,Bandage,Fissure,19,1,1,1,744
669,Dancer,Vigor Flask,Fissure,19,0,32,1,1114
670,Titan,Risk-It Biscuit,Fissure,19,3,18,1,623
671,Griefer,Hedge Seed,Fissure,19,2,59,1,1112
672,Evincer,Bandage,Fissure,19,0,0,1,313
673,Champion,Lava Cake,Fissure,19,3,21,1,825
674,Evincer,Bandage,Fissure,19,0,0,1,441
675,Titan,Risk-It Biscuit,Fissure,19,0,4,1,381
676,Vampire,Bandage,Fissure,19,1,67,1,554
677,Evincer,Bandage,Fissure,19,0,11,1,412
678,Titan,Risk-It Biscuit,Fissure,19,2,10,1,554
679,Griefer,Hedge Seed,Fissure,19,2,30,1,646
680,Champion,Lava Cake,Fissure,19,0,11,1,405
681,Evincer,Bandage,Fissure,19,0,6,1,404
682,Dancer,Accelerator,Fissure,19,2,34,1,561
683,Titan,Risk-It Biscuit,Fissure,19,1,23,1,356
684,Champion,Lava Cake,Fissure,19,2,50,1,1037
685,Griefer,Hedge Seed,Fissure,19,0,30,1,393
686,Evincer,Bandage,Fissure,19,0,4,1,480
687,Battlesmith,Risk-It Biscuit,Fissure,19,1,9,1,505
688,Titan,Risk-It Biscuit,Fissure,19,1,4,1,301
689,Griefer,Hedge Seed,Fissure,19,1,38,1,665
690,Evincer,Bandage,Fissure,19,0,2,1,361
691,Titan,Risk-It Biscuit,Fissure,19,2,41,1,516
692,Cloudbreaker,Hedge Seed,Fissure,19,3,75,0,0
693,Evincer,Bandage,Fissure,19,1,20,1,395
694,Champion,Lava Cake,Fissure,19,0,22,1,1064
695,Griefer,Hedge Seed,Fissure,19,0,8,1,194
696,Titan,Risk-It Biscuit,Fissure,19,2,21,1,368
697,Griefer,Hedge Seed,Fissure,19,1,10,1,529
698,Evincer,Bandage,Fissure,19,0,0,1,394
699,Titan,Risk-It Biscuit,Fissure,19,4,48,1,1076
700,Evincer,Bandage,Fissure,19,0,8,1,340
701,Griefer,Hedge Seed,Fissure,19,0,20,1,438
702,Champion,Lava Cake,Fissure,19,1,23,1,1039
703,Evincer,Bandage,Fissure,19,0,13,1,742
704,Griefer,Hedge Seed,Fissure,19,1,23,1,526
705,Titan,Risk-It Biscuit,Fissure,19,1,21,0,0
706,Griefer,Hedge Seed,Fissure,19,0,0,0,0
707,Evincer,Bandage,Fissure,19,0,2,0,0
708,Champion,Lava Cake,Fissure,19,0,0,0,0
709,Evincer,Bandage,Crystal,20,0,4,1,597
710,Griefer,Hedge Seed,Crystal,20,0,4,1,762
711,Chronomancer,Nox Bomb,Crystal,20,5,25,1,3222
712,Griefer,Smoke Screen,Crystal,20,1,0,1,310
713,Artillery,Accelerator,Crystal,20,1,2,1,600
714,Evincer,Bandage,Crystal,20,0,2,1,406
715,Griefer,Smoke Screen,Crystal,20,2,5,1,647
716,Griefer,Hedge Seed,Crystal,20,1,1,1,410
717,Artillery,Accelerator,Crystal,20,0,4,1,932
718,Evincer,Bandage,Crystal,20,0,4,1,736
719,Griefer,Hedge Seed,Crystal,20,0,2,1,653
720,Griefer,Flame Trap,Crystal,20,1,15,1,960
721,Evincer,Bandage,Crystal,20,0,0,1,264
722,Artillery,Accelerator,Crystal,20,1,6,1,770
723,Griefer,Hedge Seed,Crystal,20,3,23,1,1375
724,Evincer,Bandage,Crystal,20,0,4,1,441
725,Griefer,Flame Trap,Crystal,20,0,0,1,214
726,Evincer,Bandage,Crystal,20,0,0,1,225
727,Griefer,Flame Trap,Crystal,20,0,7,1,414
728,Artillery,Accelerator,Crystal,20,3,41,1,2264
729,Evincer,Bandage,Crystal,20,1,2,1,310
730,Stargazer,Bandage,Crystal,20,3,23,1,2027
731,Griefer,Flame Trap,Crystal,20,0,4,1,250
732,Evincer,Bandage,Crystal,20,1,10,1,238
733,Griefer,Hedge Seed,Crystal,20,1,11,1,1046
734,Evincer,Bandage,Crystal,20,0,9,1,578
735,Cloudbreaker,Accelerator,Crystal,20,1,2,1,561
736,Evincer,Bandage,Crystal,20,0,0,1,438
737,Griefer,Hedge Seed,Crystal,20,1,25,1,865
738,Cloudbreaker,Accelerator,Crystal,20,2,42,1,1435
739,Evincer,Bandage,Crystal,20,1,7,1,545
740,Artillery,Accelerator,Crystal,20,0,4,1,790
741,Chronomancer,Nox Bomb,Crystal,20,10,93,1,4002
742,Griefer,Hedge Seed,Crystal,20,1,1,1,628
743,Evincer,Bandage,Crystal,20,0,4,1,1076
744,Artillery,Accelerator,Crystal,20,0,14,1,800
745,Artillery,Accelerator,Crystal,20,0,0,1,353
746,Griefer,Hedge Seed,Crystal,20,2,4,1,688
747,Artillery,Accelerator,Crystal,20,0,6,1,494
748,Evincer,Bandage,Crystal,20,1,11,1,506
749,Artillery,Accelerator,Crystal,20,2,47,1,1616
750,Griefer,Hedge Seed,Crystal,20,1,8,1,858
751,Evincer,Bandage,Crystal,20,0,2,1,312
752,Skirmisher,Accelerator,Crystal,20,0,1,1,294
753,Evincer,Bandage,Crystal,20,0,4,1,282
754,Evincer,Bandage,Crystal,20,0,0,1,213
755,Griefer,Hedge Seed,Crystal,20,0,0,1,347
756,Battlesmith,Bandage,Crystal,20,1,13,1,456
757,Evincer,Bandage,Crystal,20,0,2,1,406
758,Griefer,Hedge Seed,Crystal,20,2,45,1,1638
759,Artillery,Accelerator,Crystal,20,0,71,0,0
760,Battlesmith,Bandage,Crystal,20,0,2,1,385
761,Evincer,Bandage,Crystal,20,0,7,1,325
762,Battlesmith,Bandage,Crystal,20,1,10,1,434
763,Evincer,Bandage,Crystal,20,0,3,1,418
764,Chronomancer,Flame Trap,Crystal,20,4,19,0,0
765,Battlesmith,Bandage,Crystal,20,0,2,1,448
766,Evincer,Bandage,Crystal,20,0,0,1,269
767,Evincer,Bandage,Crystal,20,0,2,0,0
768,Griefer,Hedge Seed,Crystal,20,0,0,0,0
