Index,Class,Trinket,Map,Game ID,Kills,Coins,Completed,Lifetime
454,Ranger,Smoke Screen,Polaris,13,0,16,1,348
455,Dancer,Risk-It Biscuit,Polaris,13,1,12,1,412
456,Hexblade,Accelerator,Polaris,13,2,11,1,518
457,Evincer,Echo Bolt,Polaris,13,1,13,1,559
458,Ranger,Smoke Screen,Polaris,13,2,22,1,977
459,Dancer,Risk-It Biscuit,Polaris,13,1,6,1,507
460,Frost Knight,Flame Trap,Polaris,13,0,0,1,283
461,Stargazer,Hedge Seed,Polaris,13,4,37,1,2268
462,Frost Knight,Flame Trap,Polaris,13,1,9,1,573
463,Evincer,Echo Bolt,Polaris,13,1,19,1,558
464,Dancer,Risk-It Biscuit,Polaris,13,0,2,1,295
465,Ranger,Smoke Screen,Polaris,13,3,21,1,482
466,Dancer,Risk-It Biscuit,Polaris,13,0,0,1,340
467,Frost Knight,Flame Trap,Polaris,13,0,6,1,1256
468,Evincer,Echo Bolt,Polaris,13,0,0,1,236
469,Evincer,Echo Bolt,Polaris,13,2,24,1,1001
470,Ranger,Smoke Screen,Polaris,13,0,3,1,274
471,Ranger,Smoke Screen,Polaris,13,2,79,1,2373
472,Frost Knight,Flame Trap,Polaris,13,1,13,1,1134
473,Evincer,Echo Bolt,Polaris,13,0,0,1,306
474,Chronomancer,Echo Bolt,Polaris,13,3,25,1,1557
475,Cloudbreaker,Risk-It Biscuit,Polaris,13,0,0,1,740
476,Evincer,Echo Bolt,Polaris,13,0,2,1,316
477,Evincer,Echo Bolt,Polaris,13,1,9,1,547
478,Cloudbreaker,Risk-It Biscuit,Polaris,13,1,0,1,249
479,Frost Knight,Flame Trap,Polaris,13,1,6,1,307
480,Evincer,Echo Bolt,Polaris,13,0,19,1,418
481,Cloudbreaker,Risk-It Biscuit,Polaris,13,2,49,1,1676
482,Frost Knight,Flame Trap,Polaris,13,1,8,1,813
483,Evincer,Smoke Screen,Polaris,13,0,13,1,612
484,Ranger,Smoke Screen,Polaris,13,2,50,1,1926
485,Evincer,Echo Bolt,Polaris,13,0,0,1,265
486,Evincer,Echo Bolt,Polaris,13,1,9,1,530
487,Hexblade,Spring Plume,Polaris,13,2,16,1,1404
488,Frost Knight,Flame Trap,Polaris,13,0,2,1,180
489,Frost Knight,Flame Trap,Polaris,13,2,31,1,1202
490,Evincer,Echo Bolt,Polaris,13,0,0,1,176
491,Evincer,Echo Bolt,Polaris,13,0,3,1,634
492,Cloudbreaker,Risk-It Biscuit,Polaris,13,2,39,1,951
493,Evincer,Echo Bolt,Polaris,13,0,0,1,162
494,Ranger,Smoke Screen,Polaris,13,2,27,1,473
495,Evincer,Risk-It Biscuit,Polaris,13,2,15,1,1171
496,Frost Knight,Flame Trap,Polaris,13,1,19,1,554
497,Evincer,Echo Bolt,Polaris,13,0,35,1,804
498,Cloudbreaker,Risk-It Biscuit,Polaris,13,1,38,1,405
499,Ranger,Smoke Screen,Polaris,13,1,47,1,699
500,Frost Knight,Flame Trap,Polaris,13,1,44,1,758
501,Cloudbreaker,Risk-It Biscuit,Polaris,13,0,8,1,498
502,Evincer,Echo Bolt,Polaris,13,2,15,1,296
503,Artillery,Spring Plume,Polaris,13,1,31,1,641
504,Ranger,Smoke Screen,Polaris,13,2,54,1,1509
505,Evincer,Echo Bolt,Polaris,13,0,19,1,470
506,Cloudbreaker,Risk-It Biscuit,Polaris,13,1,35,1,1541
507,Frost Knight,Flame Trap,Polaris,13,0,13,1,1158
508,Cloudbreaker,Flame Trap,Polaris,13,2,48,1,1202
509,Evincer,Echo Bolt,Polaris,13,2,8,1,814
510,Frost Knight,Flame Trap,Polaris,13,1,72,1,823
511,Ranger,Smoke Screen,Polaris,13,1,30,1,188
512,Evincer,Echo Bolt,Polaris,13,0,11,1,446
513,Cloudbreaker,Risk-It Biscuit,Polaris,13,2,35,1,594
514,Ranger,Smoke Screen,Polaris,13,0,8,1,361
515,Spectre,Bandage,Polaris,13,0,45,1,598
516,Evincer,Echo Bolt,Polaris,13,1,0,1,269
517,Griefer,Smoke Screen,Polaris,13,2,56,1,337
518,Cloudbreaker,Risk-It Biscuit,Polaris,13,1,23,1,280
519,Frost Knight,Flame Trap,Polaris,13,1,46,1,478
520,Evincer,Echo Bolt,Polaris,13,1,29,1,282
521,Ranger,Bandage,Polaris,13,0,18,0,0
522,Griefer,Smoke Screen,Polaris,13,1,31,1,240
523,Cloudbreaker,Risk-It Biscuit,Polaris,13,1,19,1,277
524,Evincer,Echo Bolt,Polaris,13,1,56,1,357
525,Griefer,Smoke Screen,Polaris,13,1,34,0,0
526,Frost Knight,Flame Trap,Polaris,13,2,51,0,0
527,Cloudbreaker,Risk-It Biscuit,Polaris,13,0,0,0,0
528,Evincer,Echo Bolt,Polaris,13,0,2,1,202
529,Evincer,Echo Bolt,Polaris,13,0,2,0,0
530,Cloudbreaker,Risk-It Biscuit,Crystal,14,1,6,1,449
531,Skirmisher,Echo Bolt,Crystal,14,3,17,1,831
532,Ranger,Smoke Screen,Crystal,14,0,0,1,184
533,Evincer,Echo Bolt,Crystal,14,1,1,1,340
534,Battlesmith,Smoke Screen,Crystal,14,1,2,1,300
535,Cloudbreaker,Risk-It Biscuit,Crystal,14,0,1,1,206
536,Evincer,Echo Bolt,Crystal,14,0,0,1,155
537,Griefer,Smoke Screen,Crystal,14,0,13,1,756
538,Battlesmith,Smoke Screen,Crystal,14,1,9,1,603
539,Cloudbreaker,Risk-It Biscuit,Crystal,14,3,12,1,806
540,Evincer,Echo Bolt,Crystal,14,0,0,1,285
541,Frost Knight,Echo Bolt,Crystal,14,0,2,1,351
542,Evincer,Echo Bolt,Crystal,14,1,7,1,593
543,Stargazer,Nox Bomb,Crystal,14,3,23,1,1310
544,Battlesmith,Smoke Screen,Crystal,14,0,4,1,318
545,Griefer,Smoke Screen,Crystal,14,1,2,1,329
546,Cloudbreaker,Risk-It Biscuit,Crystal,14,3,43,1,1620
547,Battlesmith,Smoke Screen,Crystal,14,0,2,1,204
548,Evincer,Echo Bolt,Crystal,14,1,7,1,378
549,Griefer,Smoke Screen,Crystal,14,0,0,1,234
550,Battlesmith,Smoke Screen,Crystal,14,1,0,1,245
551,Griefer,Smoke Screen,Crystal,14,0,2,1,419
552,Evincer,Echo Bolt,Crystal,14,2,11,1,504
553,Battlesmith,Smoke Screen,Crystal,14,0,17,1,1525
554,Griefer,Smoke Screen,Crystal,14,0,47,1,2595
555,Cloudbreaker,Echo Bolt,Crystal,14,5,65,1,3575
556,Evincer,Echo Bolt,Crystal,14,0,4,1,746
557,Cloudbreaker,Risk-It Biscuit,Crystal,14,5,66,0,0
558,Evincer,Echo Bolt,Crystal,14,0,1,1,904
559,Battlesmith,Smoke Screen,Crystal,14,0,2,1,266
560,Artillery,Hedge Seed,Crystal,14,0,2,1,493
561,Evincer,Echo Bolt,Crystal,14,1,0,1,334
562,Evincer,Echo Bolt,Crystal,14,0,2,1,588
563,Artillery,Hedge Seed,Crystal,14,1,2,1,1086
564,Griefer,Smoke Screen,Crystal,14,3,80,0,0
565,Evincer,Echo Bolt,Crystal,14,0,6,1,532
566,Artillery,Hedge Seed,Crystal,14,1,10,1,407
567,Evincer,Echo Bolt,Crystal,14,0,9,1,408
568,Spectre,Echo Bolt,Crystal,14,1,21,1,1370
569,Artillery,Hedge Seed,Crystal,14,0,4,1,543
570,Evincer,Echo Bolt,Crystal,14,0,0,1,345
571,Evincer,Echo Bolt,Crystal,14,0,0,1,470
572,Artillery,Hedge Seed,Crystal,14,1,2,0,0
573,Evincer,Echo Bolt,Crystal,14,0,0,0,0
574,Spectre,Echo Bolt,Crystal,14,0,0,0,0
