Index,Class,Trinket,Map,Game ID,Kills,Coins,Completed
468,Chronomancer,Vigor Flask,Sunken,14,1,0,1
469,Titan,Risk-It Biscuit,Sunken,14,1,0,1
470,Battlesmith,Flame Trap,Sunken,14,2,17,1
471,Titan,Flame Trap,Sunken,14,2,11,1
472,Artillery,Hedge Seed,Sunken,14,0,0,1
473,Titan,Risk-It Biscuit,Sunken,14,0,0,1
474,Chronomancer,Vigor Flask,Sunken,14,0,2,1
475,Titan,Risk-It Biscuit,Sunken,14,0,0,1
476,Chronomancer,Vigor Flask,Sunken,14,1,0,1
477,Titan,Risk-It Biscuit,Sunken,14,3,27,1
478,Artillery,Hedge Seed,Sunken,14,0,0,1
479,Chronomancer,Vigor Flask,Sunken,14,0,0,1
480,Spectre,Hedge Seed,Sunken,14,2,13,1
481,Chronomancer,Vigor Flask,Sunken,14,0,4,1
482,Artillery,Hedge Seed,Sunken,14,0,6,1
483,Titan,Flame Trap,Sunken,14,2,40,1
484,Battlesmith,Flame Trap,Sunken,14,2,10,1
485,Titan,Risk-It Biscuit,Sunken,14,0,0,1
486,Chronomancer,Vigor Flask,Sunken,14,0,10,1
487,Titan,Risk-It Biscuit,Sunken,14,1,11,1
488,Artillery,Lava Cake,Sunken,14,1,0,1
489,Battlesmith,Flame Trap,Sunken,14,7,46,1
490,Artillery,Hedge Seed,Sunken,14,0,14,1
491,Chronomancer,Vigor Flask,Sunken,14,1,0,1
492,Artillery,Lava Cake,Sunken,14,0,0,1
493,Titan,Risk-It Biscuit,Sunken,14,0,0,1
494,Dancer,Flame Trap,Sunken,14,0,6,1
495,Titan,Flame Trap,Sunken,14,3,11,1
496,Chronomancer,Vigor Flask,Sunken,14,0,4,1
497,Artillery,Hedge Seed,Sunken,14,0,2,1
498,Evincer,Risk-It Biscuit,Sunken,14,0,2,1
499,Chronomancer,Vigor Flask,Sunken,14,1,28,1
500,Titan,Risk-It Biscuit,Sunken,14,3,47,1
501,Artillery,Hedge Seed,Sunken,14,1,3,1
502,Battlesmith,Flame Trap,Sunken,14,1,27,1
503,Evincer,Risk-It Biscuit,Sunken,14,1,10,1
504,Titan,Flame Trap,Sunken,14,0,2,1
505,Artillery,Hedge Seed,Sunken,14,0,10,1
506,Chronomancer,Vigor Flask,Sunken,14,1,0,1
507,Titan,Flame Trap,Sunken,14,1,14,1
508,Evincer,Risk-It Biscuit,Sunken,14,5,71,1
509,Battlesmith,Flame Trap,Sunken,14,2,13,1
510,Artillery,Hedge Seed,Sunken,14,0,0,1
511,Chronomancer,Vigor Flask,Sunken,14,0,2,1
512,Artillery,Hedge Seed,Sunken,14,0,0,1
513,Hexblade,Vigor Flask,Sunken,14,0,26,1
514,Titan,Risk-It Biscuit,Sunken,14,1,15,1
515,Artillery,Hedge Seed,Sunken,14,0,1,1
516,Battlesmith,Flame Trap,Sunken,14,1,21,1
517,Artillery,Hedge Seed,Sunken,14,0,0,1
518,Hexblade,Vigor Flask,Sunken,14,1,19,1
519,Titan,Flame Trap,Sunken,14,2,61,1
520,Titan,Risk-It Biscuit,Sunken,14,2,25,1
521,Artillery,Hedge Seed,Sunken,14,0,15,1
522,Battlesmith,Flame Trap,Sunken,14,3,55,1
523,Spectre,Hedge Seed,Sunken,14,0,9,1
524,Artillery,Hedge Seed,Sunken,14,0,31,1
525,Titan,Risk-It Biscuit,Sunken,14,1,2,1
526,Griefer,Bandage,Sunken,14,3,45,1
527,Hexblade,Vigor Flask,Sunken,14,0,0,1
528,Hexblade,Vigor Flask,Sunken,14,0,9,1
529,Titan,Flame Trap,Sunken,14,0,4,1
530,Titan,Risk-It Biscuit,Sunken,14,2,66,1
531,Hexblade,Vigor Flask,Sunken,14,0,2,1
532,Griefer,Bandage,Sunken,14,6,38,1
533,Titan,Flame Trap,Sunken,14,0,1,1
534,Artillery,Hedge Seed,Sunken,14,1,30,1
535,Hexblade,Vigor Flask,Sunken,14,1,1,1
536,Titan,Flame Trap,Sunken,14,1,89,0
537,Hexblade,Vigor Flask,Sunken,14,1,6,1
538,Battlesmith,Flame Trap,Sunken,14,0,2,1
539,Artillery,Hedge Seed,Sunken,14,0,6,0
540,Battlesmith,Flame Trap,Sunken,14,1,3,1
541,Hexblade,Vigor Flask,Sunken,14,0,0,1
542,Hexblade,Vigor Flask,Sunken,14,0,8,0
543,Griefer,Bandage,Sunken,14,0,0,0
544,Battlesmith,Flame Trap,Sunken,14,0,0,0
545,Titan,Risk-It Biscuit,Sunken,14,0,0,0
546,Hexblade,Vigor Flask,Polaris,15,0,0,1
547,Hexblade,Smoke Screen,Polaris,15,3,19,1
548,Artillery,Hedge Seed,Polaris,15,1,4,1
549,Stargazer,Bandage,Polaris,15,0,4,1
550,Hexblade,Vigor Flask,Polaris,15,0,0,1
551,Titan,Flame Trap,Polaris,15,1,19,1
552,Hexblade,Vigor Flask,Polaris,15,0,0,1
553,Stargazer,Bandage,Polaris,15,2,8,1
554,Hexblade,Vigor Flask,Polaris,15,0,0,1
555,Chronomancer,Accelerator,Polaris,15,1,0,1
556,Hexblade,Vigor Flask,Polaris,15,0,2,1
557,Titan,Risk-It Biscuit,Polaris,15,1,3,1
558,Battlesmith,Flame Trap,Polaris,15,11,105,1
559,Chronomancer,Accelerator,Polaris,15,0,8,1
560,Stargazer,Bandage,Polaris,15,3,22,1
561,Hexblade,Vigor Flask,Polaris,15,0,0,1
562,Titan,Risk-It Biscuit,Polaris,15,0,3,1
563,Hexblade,Vigor Flask,Polaris,15,0,0,1
564,Titan,Risk-It Biscuit,Polaris,15,3,16,1
565,Hexblade,Vigor Flask,Polaris,15,1,4,1
566,Chronomancer,Accelerator,Polaris,15,0,4,1
567,Hexblade,Vigor Flask,Polaris,15,0,14,1
568,Titan,Flame Trap,Polaris,15,1,2,1
569,Stargazer,Bandage,Polaris,15,0,12,1
570,Chronomancer,Accelerator,Polaris,15,0,0,1
571,Chronomancer,Accelerator,Polaris,15,1,14,1
572,Hexblade,Vigor Flask,Polaris,15,1,2,1
573,Stargazer,Bandage,Polaris,15,1,10,1
574,Titan,Flame Trap,Polaris,15,0,0,1
575,Titan,Risk-It Biscuit,Polaris,15,0,15,1
576,Chronomancer,Accelerator,Polaris,15,0,4,1
577,Hexblade,Vigor Flask,Polaris,15,1,2,1
578,Stargazer,Bandage,Polaris,15,2,41,1
579,Hexblade,Vigor Flask,Polaris,15,0,3,1
580,Griefer,Hedge Seed,Polaris,15,0,3,1
581,Hexblade,Vigor Flask,Polaris,15,0,2,1
582,Titan,Flame Trap,Polaris,15,0,90,1
583,Titan,Risk-It Biscuit,Polaris,15,1,10,1
584,Griefer,Hedge Seed,Polaris,15,0,23,1
585,Hexblade,Vigor Flask,Polaris,15,1,8,1
586,Battlesmith,Flame Trap,Polaris,15,2,2,1
587,Griefer,Hedge Seed,Polaris,15,2,16,1
588,Stargazer,Bandage,Polaris,15,0,17,1
589,Champion,Vigor Flask,Polaris,15,1,3,1
590,Titan,Risk-It Biscuit,Polaris,15,0,0,1
591,Hexblade,Vigor Flask,Polaris,15,0,13,1
592,Titan,Risk-It Biscuit,Polaris,15,2,20,1
593,Stargazer,Bandage,Polaris,15,3,70,1
594,Griefer,Hedge Seed,Polaris,15,0,4,1
595,Griefer,Flame Trap,Polaris,15,3,9,1
596,Titan,Flame Trap,Polaris,15,1,35,1
597,Hexblade,Vigor Flask,Polaris,15,0,15,1
598,Titan,Risk-It Biscuit,Polaris,15,0,2,1
599,Griefer,Hedge Seed,Polaris,15,1,2,1
600,Stargazer,Bandage,Polaris,15,2,49,1
601,Hexblade,Vigor Flask,Polaris,15,3,60,1
602,Titan,Flame Trap,Polaris,15,0,4,1
603,Titan,Risk-It Biscuit,Polaris,15,0,15,1
604,Griefer,Flame Trap,Polaris,15,3,10,1
605,Griefer,Hedge Seed,Polaris,15,0,2,1
606,Griefer,Hedge Seed,Polaris,15,0,12,1
607,Titan,Flame Trap,Polaris,15,1,58,1
608,Titan,Risk-It Biscuit,Polaris,15,1,3,1
609,Stargazer,Bandage,Polaris,15,1,52,1
610,Griefer,Hedge Seed,Polaris,15,1,33,1
611,Griefer,Flame Trap,Polaris,15,1,36,1
612,Titan,Flame Trap,Polaris,15,0,23,1
613,Hexblade,Vigor Flask,Polaris,15,0,5,1
614,Titan,Risk-It Biscuit,Polaris,15,0,10,1
615,Stargazer,Bandage,Polaris,15,4,48,0
616,Griefer,Hedge Seed,Polaris,15,0,0,0
617,Titan,Flame Trap,Polaris,15,0,0,0
618,Griefer,Flame Trap,Polaris,15,0,0,0
