Index,Class,Trinket,Map,Game ID,Kills,Coins,Completed,Lifetime
459,Hexblade,Bandage,Skullway,14,0,0,1,424
460,Evincer,Echo Bolt,Skullway,14,0,4,1,738
461,Titan,Flame Trap,Skullway,14,0,6,1,726
462,Hexblade,Bandage,Skullway,14,7,70,1,3120
463,Evincer,Echo Bolt,Skullway,14,0,6,1,820
464,Evincer,Vigor Flask,Skullway,14,1,24,1,1635
465,Hexblade,Smoke Screen,Skullway,14,1,40,1,2646
466,Artillery,Nox Bomb,Skullway,14,2,63,1,2816
467,Titan,Flame Trap,Skullway,14,0,2,1,555
468,Evincer,Echo Bolt,Skullway,14,0,0,1,480
469,Alchemist,Smoke Screen,Skullway,14,0,0,1,288
470,Evincer,Hedge Seed,Skullway,14,1,14,1,859
471,Alchemist,Smoke Screen,Skullway,14,0,0,1,612
472,Hexblade,Bandage,Skullway,14,3,31,1,742
473,Alchemist,Smoke Screen,Skullway,14,0,42,1,1173
474,Evincer,Risk-It Biscuit,Skullway,14,0,4,1,242
475,Hexblade,Smoke Screen,Skullway,14,0,14,1,711
476,Titan,Flame Trap,Skullway,14,1,12,1,1867
477,Evincer,Smoke Screen,Skullway,14,3,87,0,0
478,Ranger,Echo Bolt,Skullway,14,3,25,1,1650
479,Hexblade,Bandage,Skullway,14,1,19,0,0
480,Hexblade,Smoke Screen,Skullway,14,0,12,1,663
481,Alchemist,Smoke Screen,Skullway,14,0,2,1,664
482,Hexblade,Smoke Screen,Skullway,14,0,0,1,299
483,Alchemist,Smoke Screen,Skullway,14,0,8,0,0
484,Hexblade,Smoke Screen,Skullway,14,0,0,0,0
485,Titan,Flame Trap,Skullway,14,0,2,0,0
486,Cloudbreaker,Lava Cake,Skullway,14,0,0,0,0
487,Hexblade,Smoke Screen,Golden,15,0,6,1,1095
488,Evincer,Flame Trap,Golden,15,1,12,1,584
489,Spectre,Spring Plume,Golden,15,2,88,1,4923
490,Artillery,Accelerator,Golden,15,0,0,1,325
491,Evincer,Smoke Screen,Golden,15,0,8,1,741
492,Artillery,Accelerator,Golden,15,0,12,1,1311
493,Spectre,Spring Plume,Golden,15,2,24,1,1196
494,Evincer,Smoke Screen,Golden,15,0,4,1,269
495,Hexblade,Smoke Screen,Golden,15,0,23,1,1625
496,Alchemist,Nox Bomb,Golden,15,5,45,1,3820
497,Evincer,Smoke Screen,Golden,15,1,17,1,1774
498,Artillery,Accelerator,Golden,15,0,4,1,449
499,Dancer,Vigor Flask,Golden,15,0,6,1,522
500,Artillery,Accelerator,Golden,15,2,28,1,1711
501,Champion,Nox Bomb,Golden,15,1,12,1,529
502,Hexblade,Smoke Screen,Golden,15,1,10,1,662
503,Evincer,Vigor Flask,Golden,15,0,4,1,473
504,Evincer,Smoke Screen,Golden,15,0,0,1,287
505,Hexblade,Smoke Screen,Golden,15,0,7,1,497
506,Skirmisher,Vigor Flask,Golden,15,7,63,1,3136
507,Hexblade,Lava Cake,Golden,15,1,78,1,2160
508,Hexblade,Smoke Screen,Golden,15,0,0,1,435
509,Artillery,Accelerator,Golden,15,0,4,1,411
510,Hexblade,Smoke Screen,Golden,15,1,2,1,537
511,Artillery,Accelerator,Golden,15,0,8,1,1059
512,Spectre,Spring Plume,Golden,15,1,5,1,981
513,Hexblade,Smoke Screen,Golden,15,0,10,1,964
514,Spectre,Nox Bomb,Golden,15,1,12,1,947
515,Artillery,Accelerator,Golden,15,1,13,1,687
516,Hexblade,Lava Cake,Golden,15,0,11,1,422
517,Spectre,Spring Plume,Golden,15,1,12,1,552
518,Hexblade,Smoke Screen,Golden,15,0,8,1,610
519,Hexblade,Lava Cake,Golden,15,2,67,1,1414
520,Artillery,Accelerator,Golden,15,0,22,1,889
521,Spectre,Nox Bomb,Golden,15,1,2,1,412
522,Spectre,Spring Plume,Golden,15,0,46,1,785
523,Cloudbreaker,Flame Trap,Golden,15,5,62,1,1737
524,Hexblade,Smoke Screen,Golden,15,1,1,1,677
525,Frost Knight,Nox Bomb,Golden,15,3,92,1,1052
526,Artillery,Accelerator,Golden,15,0,0,1,545
527,Spectre,Spring Plume,Golden,15,1,2,1,161
528,Hexblade,Smoke Screen,Golden,15,0,18,1,499
529,Hexblade,Lava Cake,Golden,15,1,5,1,367
530,Spectre,Spring Plume,Golden,15,0,5,1,168
531,Spectre,Spring Plume,Golden,15,1,37,1,153
532,Artillery,Accelerator,Golden,15,1,10,1,596
533,Frost Knight,Nox Bomb,Golden,15,0,6,1,369
534,Hexblade,Lava Cake,Golden,15,1,20,1,788
535,Hexblade,Smoke Screen,Golden,15,0,4,1,573
536,Battlesmith,Nox Bomb,Golden,15,1,28,1,522
537,Hexblade,Hedge Seed,Golden,15,0,3,1,365
538,Frost Knight,Nox Bomb,Golden,15,5,43,1,669
539,Artillery,Accelerator,Golden,15,1,20,1,627
540,Champion,Bandage,Golden,15,0,12,1,259
541,Hexblade,Smoke Screen,Golden,15,1,7,1,642
542,Battlesmith,Nox Bomb,Golden,15,1,6,1,272
543,Hexblade,Lava Cake,Golden,15,1,41,1,477
544,Champion,Echo Bolt,Golden,15,1,35,1,723
545,Frost Knight,Nox Bomb,Golden,15,2,23,1,624
546,Battlesmith,Nox Bomb,Golden,15,0,35,1,328
547,Artillery,Accelerator,Golden,15,0,39,1,1449
548,Hexblade,Smoke Screen,Golden,15,1,0,1,658
549,Griefer,Lava Cake,Golden,15,0,6,1,254
550,Battlesmith,Nox Bomb,Golden,15,1,37,1,555
551,Griefer,Lava Cake,Golden,15,1,25,1,550
552,Frost Knight,Nox Bomb,Golden,15,1,8,1,563
553,Titan,Smoke Screen,Golden,15,1,10,1,588
554,Hexblade,Smoke Screen,Golden,15,0,6,1,858
555,Battlesmith,Nox Bomb,Golden,15,1,37,1,619
556,Griefer,Lava Cake,Golden,15,4,51,1,1520
557,Frost Knight,Nox Bomb,Golden,15,1,14,1,489
558,Alchemist,Echo Bolt,Golden,15,2,39,1,884
559,Battlesmith,Nox Bomb,Golden,15,1,9,1,240
560,Artillery,Accelerator,Golden,15,0,0,1,324
561,Frost Knight,Nox Bomb,Golden,15,1,5,1,407
562,Hexblade,Smoke Screen,Golden,15,0,4,1,462
563,Battlesmith,Nox Bomb,Golden,15,1,32,1,494
564,Artillery,Accelerator,Golden,15,1,36,0,0
565,Vampire,Risk-It Biscuit,Golden,15,0,15,1,362
566,Frost Knight,Nox Bomb,Golden,15,1,27,1,419
567,Hexblade,Smoke Screen,Golden,15,0,0,0,0
568,Battlesmith,Nox Bomb,Golden,15,2,72,0,0
569,Chronomancer,Vigor Flask,Golden,15,0,0,0,0
570,Griefer,Lava Cake,Golden,15,0,1,0,0
571,Frost Knight,Nox Bomb,Golden,15,0,0,0,0
572,Dancer,Bandage,Deepgrove,16,0,6,1,492
573,Hexblade,Smoke Screen,Deepgrove,16,0,4,1,571
574,Battlesmith,Nox Bomb,Deepgrove,16,2,22,1,2058
575,Griefer,Lava Cake,Deepgrove,16,1,1,1,366
576,Dancer,Bandage,Deepgrove,16,0,6,1,511
577,Vampire,Nox Bomb,Deepgrove,16,5,51,1,3126
578,Hexblade,Smoke Screen,Deepgrove,16,0,8,1,684
579,Ranger,Hedge Seed,Deepgrove,16,0,4,1,677
580,Stargazer,Accelerator,Deepgrove,16,1,36,1,2072
581,Alchemist,Flame Trap,Deepgrove,16,1,0,1,507
582,Hexblade,Smoke Screen,Deepgrove,16,0,1,1,295
583,Champion,Flame Trap,Deepgrove,16,0,2,1,615
584,Hexblade,Smoke Screen,Deepgrove,16,1,22,1,1266
585,Ranger,Hedge Seed,Deepgrove,16,1,39,1,3020
586,Battlesmith,Nox Bomb,Deepgrove,16,0,4,1,534
587,Cloudbreaker,Lava Cake,Deepgrove,16,3,52,1,2041
588,Battlesmith,Nox Bomb,Deepgrove,16,1,33,1,1970
589,Stargazer,Accelerator,Deepgrove,16,0,6,1,653
590,Hexblade,Smoke Screen,Deepgrove,16,0,15,1,914
591,Stargazer,Accelerator,Deepgrove,16,1,35,1,1284
592,Evincer,Nox Bomb,Deepgrove,16,1,24,1,1479
593,Hexblade,Smoke Screen,Deepgrove,16,1,29,1,1742
594,Dancer,Nox Bomb,Deepgrove,16,0,21,1,867
595,Battlesmith,Nox Bomb,Deepgrove,16,1,48,1,1315
596,Ranger,Hedge Seed,Deepgrove,16,2,35,1,1180
597,Stargazer,Accelerator,Deepgrove,16,1,3,1,552
598,Ranger,Bandage,Deepgrove,16,2,58,0,0
599,Stargazer,Accelerator,Deepgrove,16,0,8,1,747
600,Evincer,Nox Bomb,Deepgrove,16,2,75,0,0
601,Hexblade,Smoke Screen,Deepgrove,16,0,4,1,770
602,Battlesmith,Nox Bomb,Deepgrove,16,0,6,0,0
603,Ranger,Hedge Seed,Deepgrove,16,1,7,1,507
604,Stargazer,Accelerator,Deepgrove,16,2,1,1,351
605,Ranger,Hedge Seed,Deepgrove,16,0,0,0,0
606,Hexblade,Smoke Screen,Deepgrove,16,0,0,0,0
607,Skirmisher,Risk-It Biscuit,Sunken,17,0,12,1,760
608,Griefer,Lava Cake,Sunken,17,0,6,1,1040
609,Griefer,Lava Cake,Sunken,17,2,21,1,1554
610,Griefer,Hedge Seed,Sunken,17,0,2,1,621
611,Evincer,Nox Bomb,Sunken,17,2,13,1,1035
612,Skirmisher,Echo Bolt,Sunken,17,1,2,1,238
613,Griefer,Hedge Seed,Sunken,17,1,7,1,849
614,Titan,Spring Plume,Sunken,17,0,8,1,943
615,Griefer,Lava Cake,Sunken,17,0,0,1,226
616,Griefer,Lava Cake,Sunken,17,1,0,1,341
617,Evincer,Nox Bomb,Sunken,17,3,8,1,433
618,Griefer,Lava Cake,Sunken,17,0,17,1,580
619,Griefer,Hedge Seed,Sunken,17,0,5,1,289
620,Griefer,Lava Cake,Sunken,17,2,9,1,494
621,Hexblade,Bandage,Sunken,17,1,3,1,399
622,Griefer,Hedge Seed,Sunken,17,2,21,1,998
623,Griefer,Lava Cake,Sunken,17,1,7,1,886
624,Griefer,Lava Cake,Sunken,17,3,15,1,1013
625,Frost Knight,Flame Trap,Sunken,17,0,4,1,593
626,Griefer,Nox Bomb,Sunken,17,0,0,1,248
627,Alchemist,Nox Bomb,Sunken,17,1,6,1,498
628,Griefer,Nox Bomb,Sunken,17,1,14,1,420
629,Griefer,Hedge Seed,Sunken,17,0,3,1,300
630,Griefer,Lava Cake,Sunken,17,2,8,1,352
631,Griefer,Lava Cake,Sunken,17,1,14,1,436
632,Griefer,Hedge Seed,Sunken,17,1,2,1,248
633,Griefer,Hedge Seed,Sunken,17,1,4,1,386
634,Griefer,Lava Cake,Sunken,17,2,6,1,586
635,Griefer,Hedge Seed,Sunken,17,0,5,1,621
636,Griefer,Hedge Seed,Sunken,17,0,10,1,229
637,Griefer,Lava Cake,Sunken,17,2,13,1,673
638,Griefer,Hedge Seed,Sunken,17,2,20,1,590
639,Griefer,Hedge Seed,Sunken,17,0,2,1,420
640,Griefer,Lava Cake,Sunken,17,1,10,1,550
641,Griefer,Hedge Seed,Sunken,17,0,6,1,595
642,Griefer,Hedge Seed,Sunken,17,1,22,1,1283
643,Griefer,Lava Cake,Sunken,17,2,20,1,1015
644,Griefer,Hedge Seed,Sunken,17,1,18,1,574
645,Griefer,Lava Cake,Sunken,17,0,2,1,468
646,Griefer,Hedge Seed,Sunken,17,1,29,1,800
647,Griefer,Hedge Seed,Sunken,17,0,1,1,222
648,Griefer,Lava Cake,Sunken,17,4,33,1,970
649,Griefer,Hedge Seed,Sunken,17,0,4,1,272
650,Griefer,Lava Cake,Sunken,17,1,23,1,444
651,Griefer,Hedge Seed,Sunken,17,1,14,1,680
652,Griefer,Hedge Seed,Sunken,17,0,0,1,255
653,Griefer,Hedge Seed,Sunken,17,0,0,1,207
654,Griefer,Lava Cake,Sunken,17,2,6,1,888
655,Griefer,Hedge Seed,Sunken,17,1,2,1,351
656,Griefer,Hedge Seed,Sunken,17,1,59,1,1329
657,Griefer,Lava Cake,Sunken,17,1,17,1,427
658,Griefer,Hedge Seed,Sunken,17,1,0,1,307
659,Griefer,Hedge Seed,Sunken,17,1,0,1,400
660,Griefer,Lava Cake,Sunken,17,0,4,1,543
661,Griefer,Hedge Seed,Sunken,17,3,17,1,859
662,Griefer,Lava Cake,Sunken,17,1,43,1,1305
663,Skirmisher,Hedge Seed,Sunken,17,0,2,1,481
664,Griefer,Lava Cake,Sunken,17,0,2,1,220
665,Griefer,Hedge Seed,Sunken,17,1,11,1,592
666,Skirmisher,Hedge Seed,Sunken,17,0,2,1,504
667,Griefer,Lava Cake,Sunken,17,1,5,1,433
668,Griefer,Hedge Seed,Sunken,17,4,76,1,1423
669,Griefer,Lava Cake,Sunken,17,0,0,1,287
670,Skirmisher,Hedge Seed,Sunken,17,1,4,1,517
671,Griefer,Hedge Seed,Sunken,17,1,1,1,244
672,Griefer,Lava Cake,Sunken,17,0,0,1,181
673,Griefer,Lava Cake,Sunken,17,1,18,1,868
674,Griefer,Hedge Seed,Sunken,17,1,9,1,360
675,Griefer,Lava Cake,Sunken,17,0,2,1,319
676,Hexblade,Hedge Seed,Sunken,17,2,4,1,522
677,Griefer,Lava Cake,Sunken,17,0,16,1,521
678,Griefer,Hedge Seed,Sunken,17,1,28,1,555
679,Dancer,Accelerator,Sunken,17,2,8,1,353
680,Griefer,Lava Cake,Sunken,17,3,30,1,744
681,Hexblade,Hedge Seed,Sunken,17,0,18,1,579
682,Griefer,Lava Cake,Sunken,17,0,15,1,539
683,Griefer,Hedge Seed,Sunken,17,0,12,1,292
684,Frost Knight,Hedge Seed,Sunken,17,2,12,1,627
685,Griefer,Hedge Seed,Sunken,17,1,9,1,459
686,Griefer,Lava Cake,Sunken,17,0,7,1,669
687,Griefer,Lava Cake,Sunken,17,1,28,1,325
688,Frost Knight,Nox Bomb,Sunken,17,1,11,1,577
689,Frost Knight,Hedge Seed,Sunken,17,0,12,1,652
690,Griefer,Hedge Seed,Sunken,17,1,15,1,240
691,Griefer,Lava Cake,Sunken,17,3,13,1,1103
692,Griefer,Hedge Seed,Sunken,17,0,18,1,414
693,Griefer,Lava Cake,Sunken,17,1,1,1,258
694,Frost Knight,Nox Bomb,Sunken,17,1,20,1,671
695,Frost Knight,Hedge Seed,Sunken,17,1,7,1,549
696,Griefer,Lava Cake,Sunken,17,2,9,1,729
697,Battlesmith,Nox Bomb,Sunken,17,1,18,1,366
698,Frost Knight,Nox Bomb,Sunken,17,1,18,1,542
699,Frost Knight,Hedge Seed,Sunken,17,0,2,1,254
700,Griefer,Lava Cake,Sunken,17,2,21,1,454
701,Battlesmith,Nox Bomb,Sunken,17,0,4,1,238
702,Griefer,Lava Cake,Sunken,17,0,25,1,815
703,Frost Knight,Hedge Seed,Sunken,17,2,48,1,532
704,Battlesmith,Nox Bomb,Sunken,17,0,0,1,255
705,Griefer,Lava Cake,Sunken,17,2,13,1,478
706,Frost Knight,Nox Bomb,Sunken,17,2,37,1,747
707,Battlesmith,Nox Bomb,Sunken,17,0,5,1,183
708,Frost Knight,Hedge Seed,Sunken,17,1,47,1,1892
709,Griefer,Lava Cake,Sunken,17,1,3,1,474
710,Battlesmith,Nox Bomb,Sunken,17,1,4,1,484
711,Griefer,Lava Cake,Sunken,17,1,36,1,574
712,Frost Knight,Nox Bomb,Sunken,17,2,11,1,644
713,Griefer,Lava Cake,Sunken,17,1,21,1,771
714,Battlesmith,Nox Bomb,Sunken,17,0,2,1,341
715,Griefer,Lava Cake,Sunken,17,0,8,1,882
716,Frost Knight,Nox Bomb,Sunken,17,1,3,1,329
717,Battlesmith,Nox Bomb,Sunken,17,1,4,1,331
718,Griefer,Lava Cake,Sunken,17,1,19,1,614
719,Frost Knight,Nox Bomb,Sunken,17,3,28,1,1117
720,Battlesmith,Nox Bomb,Sunken,17,0,0,1,232
721,Griefer,Lava Cake,Sunken,17,0,48,1,508
722,Frost Knight,Hedge Seed,Sunken,17,4,55,1,1144
723,Battlesmith,Nox Bomb,Sunken,17,0,0,1,320
724,Griefer,Lava Cake,Sunken,17,1,3,1,351
725,Griefer,Lava Cake,Sunken,17,0,6,1,454
726,Battlesmith,Nox Bomb,Sunken,17,0,18,1,495
727,Griefer,Lava Cake,Sunken,17,1,0,1,197
728,Frost Knight,Nox Bomb,Sunken,17,1,46,1,348
729,Griefer,Lava Cake,Sunken,17,1,13,1,362
730,Griefer,Lava Cake,Sunken,17,1,17,1,465
731,Battlesmith,Nox Bomb,Sunken,17,1,27,1,300
732,Frost Knight,Hedge Seed,Sunken,17,0,6,1,457
733,Frost Knight,Nox Bomb,Sunken,17,2,46,1,869
734,Griefer,Lava Cake,Sunken,17,2,5,1,352
735,Battlesmith,Nox Bomb,Sunken,17,0,1,1,184
736,Griefer,Lava Cake,Sunken,17,1,5,1,720
737,Battlesmith,Nox Bomb,Sunken,17,1,27,1,666
738,Frost Knight,Hedge Seed,Sunken,17,1,56,0,0
739,Griefer,Lava Cake,Sunken,17,0,4,0,0
740,Frost Knight,Nox Bomb,Sunken,17,0,2,0,0
741,Griefer,Lava Cake,Sunken,17,0,2,0,0
742,Battlesmith,Nox Bomb,Sunken,17,0,0,0,0
